Date,Order Number,Customer,Mode,Depart,Arrive,Valid_Order
01-Nov-25,1767,Mars,Plane,01-11-2025 02:11,05-01-2021 11:22,1
21-Nov-25,1787,Mars,Plane,21-11-2025 02:13,05-01-2021 12:34,1
11-Dec-25,1807,Mars,Plane,11-12-2025 02:14,05-01-2021 13:46,1
31-Dec-25,1827,Mars,Plane,31-12-2025 02:16,05-01-2021 14:58,1
28-Jan-26,1855,Mars,Plane,28-01-2026 02:18,05-01-2021 16:39,1
17-Feb-26,1875,Mars,Plane,17-02-2026 02:19,05-01-2021 17:51,1
09-Mar-26,1895,Mars,Plane,09-03-2026 02:20,05-01-2021 19:03,1
29-Mar-26,1915,Mars,Plane,29-03-2026 02:22,05-01-2021 20:15,1
18-Apr-26,1935,Mars,Plane,18-04-2026 02:23,05-01-2021 21:27,1
16-May-26,1963,Mars,Plane,16-05-2026 02:25,05-01-2021 23:08,1
05-Jun-26,1983,Mars,Plane,05-06-2026 02:27,06-01-2021 00:20,1
25-Jun-26,2003,Mars,Plane,25-06-2026 02:28,06-01-2021 01:32,1
15-Jul-26,2023,Mars,Plane,15-07-2026 02:30,06-01-2021 02:44,1
04-Aug-26,2043,Mars,Plane,04-08-2026 02:31,06-01-2021 03:56,1
01-Sep-26,2071,Mars,Plane,01-09-2026 02:33,06-01-2021 05:37,1
21-Sep-26,2091,Mars,Plane,21-09-2026 02:35,06-01-2021 06:49,1
11-Oct-26,2111,Mars,Plane,11-10-2026 02:36,06-01-2021 08:01,1
31-Oct-26,2131,Mars,Plane,31-10-2026 02:37,06-01-2021 09:13,1
20-Nov-26,2151,Mars,Plane,20-11-2026 02:39,06-01-2021 10:25,1
18-Dec-26,2179,Mars,Plane,18-12-2026 02:41,06-01-2021 12:05,1
07-Jan-27,2199,Mars,Plane,07-01-2027 02:42,06-01-2021 13:17,1
27-Jan-27,2219,Mars,Plane,27-01-2027 02:44,06-01-2021 14:29,1
16-Feb-27,2239,Mars,Plane,16-02-2027 02:45,06-01-2021 15:41,1
08-Mar-27,2259,Mars,Plane,08-03-2027 02:47,06-01-2021 16:53,1
05-Apr-27,2287,Mars,Plane,05-04-2027 02:49,06-01-2021 18:34,1
25-Apr-27,2307,Mars,Plane,25-04-2027 02:50,06-01-2021 19:46,1
15-May-27,2327,Mars,Plane,15-05-2027 02:52,06-01-2021 20:58,1
04-Jun-27,2347,Mars,Plane,04-06-2027 02:53,06-01-2021 22:10,1
24-Jun-27,2367,Mars,Plane,24-06-2027 02:54,06-01-2021 23:22,1
22-Jul-27,2395,Mars,Plane,22-07-2027 02:56,07-01-2021 01:03,1
11-Aug-27,2415,Mars,Plane,11-08-2027 02:58,07-01-2021 02:15,1
31-Aug-27,2435,Mars,Plane,31-08-2027 02:59,07-01-2021 03:27,1
20-Sep-27,2455,Mars,Plane,20-09-2027 03:01,07-01-2021 04:39,1
10-Oct-27,2475,Mars,Plane,10-10-2027 03:02,07-01-2021 05:51,1
07-Nov-27,2503,Mars,Plane,07-11-2027 03:04,07-01-2021 07:32,1
13-Jan-21,14,Mars,Train,13-01-2021 00:05,01-01-2021 02:11,1
02-Feb-21,34,Mars,Train,02-02-2021 00:06,01-01-2021 03:23,1
22-Feb-21,54,Mars,Train,22-02-2021 00:08,01-01-2021 04:35,1
14-Mar-21,74,Mars,Train,14-03-2021 00:09,01-01-2021 05:47,1
03-Apr-21,94,Mars,Train,03-04-2021 00:11,01-01-2021 06:59,1
01-May-21,122,Mars,Train,01-05-2021 00:13,01-01-2021 08:40,1
21-May-21,142,Mars,Train,21-05-2021 00:14,01-01-2021 09:52,1
10-Jun-21,162,Mars,Train,10-06-2021 00:16,01-01-2021 11:04,1
30-Jun-21,182,Mars,Train,30-06-2021 00:17,01-01-2021 12:16,1
20-Jul-21,202,Mars,Train,20-07-2021 00:19,01-01-2021 13:28,1
17-Aug-21,230,Mars,Train,17-08-2021 00:21,01-01-2021 15:09,1
06-Sep-21,250,Mars,Train,06-09-2021 00:22,01-01-2021 16:21,1
26-Sep-21,270,Mars,Train,26-09-2021 00:23,01-01-2021 17:33,1
16-Oct-21,290,Mars,Train,16-10-2021 00:25,01-01-2021 18:45,1
05-Nov-21,310,Mars,Train,05-11-2021 00:26,01-01-2021 19:57,1
03-Dec-21,338,Mars,Train,03-12-2021 00:28,01-01-2021 21:38,1
23-Dec-21,358,Mars,Train,23-12-2021 00:30,01-01-2021 22:50,1
12-Jan-22,378,Mars,Train,12-01-2022 00:31,02-01-2021 00:02,1
01-Feb-22,398,Mars,Train,01-02-2022 00:33,02-01-2021 01:14,1
21-Feb-22,418,Mars,Train,21-02-2022 00:34,02-01-2021 02:26,1
21-Mar-22,446,Mars,Train,21-03-2022 00:36,02-01-2021 04:07,1
10-Apr-22,466,Mars,Train,10-04-2022 00:38,02-01-2021 05:19,1
30-Apr-22,486,Mars,Train,30-04-2022 00:39,02-01-2021 06:31,1
20-May-22,506,Mars,Train,20-05-2022 00:40,02-01-2021 07:43,1
09-Jun-22,526,Mars,Train,09-06-2022 00:42,02-01-2021 08:55,1
07-Jul-22,554,Mars,Train,07-07-2022 00:44,02-01-2021 10:35,1
27-Jul-22,574,Mars,Train,27-07-2022 00:45,02-01-2021 11:47,1
16-Aug-22,594,Mars,Train,16-08-2022 00:47,02-01-2021 12:59,1
05-Sep-22,614,Mars,Train,05-09-2022 00:48,02-01-2021 14:11,1
25-Sep-22,634,Mars,Train,25-09-2022 00:50,02-01-2021 15:23,1
23-Oct-22,662,Mars,Train,23-10-2022 00:52,02-01-2021 17:04,1
12-Nov-22,682,Mars,Train,12-11-2022 00:53,02-01-2021 18:16,1
02-Dec-22,702,Mars,Train,02-12-2022 00:55,02-01-2021 19:28,1
22-Dec-22,722,Mars,Train,22-12-2022 00:56,02-01-2021 20:40,1
11-Jan-23,742,Mars,Train,11-01-2023 00:57,02-01-2021 21:52,1
08-Feb-23,770,Mars,Train,08-02-2023 00:59,02-01-2021 23:33,1
28-Feb-23,790,Mars,Train,28-02-2023 01:01,03-01-2021 00:45,1
20-Mar-23,810,Mars,Train,20-03-2023 01:02,03-01-2021 01:57,1
09-Apr-23,830,Mars,Train,09-04-2023 01:04,03-01-2021 03:09,1
29-Apr-23,850,Mars,Train,29-04-2023 01:05,03-01-2021 04:21,1
27-May-23,878,Mars,Train,27-05-2023 01:07,03-01-2021 06:02,1
16-Jun-23,898,Mars,Train,16-06-2023 01:09,03-01-2021 07:14,1
06-Jul-23,918,Mars,Train,06-07-2023 01:10,03-01-2021 08:26,1
26-Jul-23,938,Mars,Train,26-07-2023 01:12,03-01-2021 09:38,1
15-Aug-23,958,Mars,Train,15-08-2023 01:13,03-01-2021 10:50,1
12-Sep-23,986,Mars,Train,12-09-2023 01:15,03-01-2021 12:31,1
02-Oct-23,1006,Mars,Train,02-10-2023 01:16,03-01-2021 13:43,1
22-Oct-23,1026,Mars,Train,22-10-2023 01:18,03-01-2021 14:55,1
11-Nov-23,1046,Mars,Train,11-11-2023 01:19,03-01-2021 16:07,1
01-Dec-23,1066,Mars,Train,01-12-2023 01:21,03-01-2021 17:19,1
29-Dec-23,1094,Mars,Train,29-12-2023 01:23,03-01-2021 18:59,1
18-Jan-24,1114,Mars,Train,18-01-2024 01:24,03-01-2021 20:11,1
07-Feb-24,1134,Mars,Train,07-02-2024 01:26,03-01-2021 21:23,1
27-Feb-24,1154,Mars,Train,27-02-2024 01:27,03-01-2021 22:35,1
18-Mar-24,1174,Mars,Train,18-03-2024 01:28,03-01-2021 23:47,1
15-Apr-24,1202,Mars,Train,15-04-2024 01:31,04-01-2021 01:28,1
05-May-24,1222,Mars,Train,05-05-2024 01:32,04-01-2021 02:40,1
25-May-24,1242,Mars,Train,25-05-2024 01:33,04-01-2021 03:52,1
14-Jun-24,1262,Mars,Train,14-06-2024 01:35,04-01-2021 05:04,1
04-Jul-24,1282,Mars,Train,04-07-2024 01:36,04-01-2021 06:16,1
01-Aug-24,1310,Mars,Train,01-08-2024 01:38,04-01-2021 07:57,1
21-Aug-24,1330,Mars,Train,21-08-2024 01:40,04-01-2021 09:09,1
10-Sep-24,1350,Mars,Train,10-09-2024 01:41,04-01-2021 10:21,1
30-Sep-24,1370,Mars,Train,30-09-2024 01:43,04-01-2021 11:33,1
20-Oct-24,1390,Mars,Train,20-10-2024 01:44,04-01-2021 12:45,1
17-Nov-24,1418,Mars,Train,17-11-2024 01:46,04-01-2021 14:26,1
07-Dec-24,1438,Mars,Train,07-12-2024 01:48,04-01-2021 15:38,1
27-Dec-24,1458,Mars,Train,27-12-2024 01:49,04-01-2021 16:50,1
16-Jan-25,1478,Mars,Train,16-01-2025 01:50,04-01-2021 18:02,1
05-Feb-25,1498,Mars,Train,05-02-2025 01:52,04-01-2021 19:14,1
05-Mar-25,1526,Mars,Train,05-03-2025 01:54,04-01-2021 20:55,1
25-Mar-25,1546,Mars,Train,25-03-2025 01:55,04-01-2021 22:07,1
14-Apr-25,1566,Mars,Train,14-04-2025 01:57,04-01-2021 23:19,1
04-May-25,1586,Mars,Train,04-05-2025 01:58,05-01-2021 00:31,1
24-May-25,1606,Mars,Train,24-05-2025 02:00,05-01-2021 01:43,1
21-Jun-25,1634,Mars,Train,21-06-2025 02:02,05-01-2021 03:23,1
11-Jul-25,1654,Mars,Train,11-07-2025 02:03,05-01-2021 04:35,1
31-Jul-25,1674,Mars,Train,31-07-2025 02:04,05-01-2021 05:47,1
20-Aug-25,1694,Mars,Train,20-08-2025 02:06,05-01-2021 06:59,1
09-Sep-25,1714,Mars,Train,09-09-2025 02:07,05-01-2021 08:11,1
07-Oct-25,1742,Mars,Train,07-10-2025 02:09,05-01-2021 09:52,1
27-Oct-25,1762,Mars,Train,27-10-2025 02:11,05-01-2021 11:04,1
16-Nov-25,1782,Mars,Train,16-11-2025 02:12,05-01-2021 12:16,1
06-Dec-25,1802,Mars,Train,06-12-2025 02:14,05-01-2021 13:28,1
26-Dec-25,1822,Mars,Train,26-12-2025 02:15,05-01-2021 14:40,1
23-Jan-26,1850,Mars,Train,23-01-2026 02:17,05-01-2021 16:21,1
12-Feb-26,1870,Mars,Train,12-02-2026 02:19,05-01-2021 17:33,1
04-Mar-26,1890,Mars,Train,04-03-2026 02:20,05-01-2021 18:45,1
24-Mar-26,1910,Mars,Train,24-03-2026 02:21,05-01-2021 19:57,1
13-Apr-26,1930,Mars,Train,13-04-2026 02:23,05-01-2021 21:09,1
11-May-26,1958,Mars,Train,11-05-2026 02:25,05-01-2021 22:50,1
31-May-26,1978,Mars,Train,31-05-2026 02:26,06-01-2021 00:02,1
20-Jun-26,1998,Mars,Train,20-06-2026 02:28,06-01-2021 01:14,1
10-Jul-26,2018,Mars,Train,10-07-2026 02:29,06-01-2021 02:26,1
30-Jul-26,2038,Mars,Train,30-07-2026 02:31,06-01-2021 03:38,1
27-Aug-26,2066,Mars,Train,27-08-2026 02:33,06-01-2021 05:19,1
16-Sep-26,2086,Mars,Train,16-09-2026 02:34,06-01-2021 06:31,1
06-Oct-26,2106,Mars,Train,06-10-2026 02:36,06-01-2021 07:43,1
26-Oct-26,2126,Mars,Train,26-10-2026 02:37,06-01-2021 08:55,1
15-Nov-26,2146,Mars,Train,15-11-2026 02:38,06-01-2021 10:07,1
13-Dec-26,2174,Mars,Train,13-12-2026 02:40,06-01-2021 11:47,1
02-Jan-27,2194,Mars,Train,02-01-2027 02:42,06-01-2021 12:59,1
22-Jan-27,2214,Mars,Train,22-01-2027 02:43,06-01-2021 14:11,1
11-Feb-27,2234,Mars,Train,11-02-2027 02:45,06-01-2021 15:23,1
03-Mar-27,2254,Mars,Train,03-03-2027 02:46,06-01-2021 16:35,1
31-Mar-27,2282,Mars,Train,31-03-2027 02:48,06-01-2021 18:16,1
20-Apr-27,2302,Mars,Train,20-04-2027 02:50,06-01-2021 19:28,1
10-May-27,2322,Mars,Train,10-05-2027 02:51,06-01-2021 20:40,1
30-May-27,2342,Mars,Train,30-05-2027 02:53,06-01-2021 21:52,1
19-Jun-27,2362,Mars,Train,19-06-2027 02:54,06-01-2021 23:04,1
17-Jul-27,2390,Mars,Train,17-07-2027 02:56,07-01-2021 00:45,1
06-Aug-27,2410,Mars,Train,06-08-2027 02:57,07-01-2021 01:57,1
26-Aug-27,2430,Mars,Train,26-08-2027 02:59,07-01-2021 03:09,1
15-Sep-27,2450,Mars,Train,15-09-2027 03:00,07-01-2021 04:21,1
05-Oct-27,2470,Mars,Train,05-10-2027 03:02,07-01-2021 05:33,1
02-Nov-27,2498,Mars,Train,02-11-2027 03:04,07-01-2021 07:14,1
08-Jan-21,9,Mars,Bike,08-01-2021 00:05,01-01-2021 01:53,1
28-Jan-21,29,Mars,Bike,28-01-2021 00:06,01-01-2021 03:05,1
17-Feb-21,49,Mars,Bike,17-02-2021 00:07,01-01-2021 04:17,1
09-Mar-21,69,Mars,Bike,09-03-2021 00:09,01-01-2021 05:29,1
29-Mar-21,89,Mars,Bike,29-03-2021 00:10,01-01-2021 06:41,1
26-Apr-21,117,Mars,Bike,26-04-2021 00:12,01-01-2021 08:22,1
16-May-21,137,Mars,Bike,16-05-2021 00:14,01-01-2021 09:34,1
05-Jun-21,157,Mars,Bike,05-06-2021 00:15,01-01-2021 10:46,1
25-Jun-21,177,Mars,Bike,25-06-2021 00:17,01-01-2021 11:58,1
15-Jul-21,197,Mars,Bike,15-07-2021 00:18,01-01-2021 13:10,1
12-Aug-21,225,Mars,Bike,12-08-2021 00:20,01-01-2021 14:51,1
01-Sep-21,245,Mars,Bike,01-09-2021 00:22,01-01-2021 16:03,1
21-Sep-21,265,Mars,Bike,21-09-2021 00:23,01-01-2021 17:15,1
11-Oct-21,285,Mars,Bike,11-10-2021 00:24,01-01-2021 18:27,1
31-Oct-21,305,Mars,Bike,31-10-2021 00:26,01-01-2021 19:39,1
28-Nov-21,333,Mars,Bike,28-11-2021 00:28,01-01-2021 21:20,1
18-Dec-21,353,Mars,Bike,18-12-2021 00:29,01-01-2021 22:32,1
07-Jan-22,373,Mars,Bike,07-01-2022 00:31,01-01-2021 23:44,1
27-Jan-22,393,Mars,Bike,27-01-2022 00:32,02-01-2021 00:56,1
16-Feb-22,413,Mars,Bike,16-02-2022 00:34,02-01-2021 02:08,1
16-Mar-22,441,Mars,Bike,16-03-2022 00:36,02-01-2021 03:49,1
05-Apr-22,461,Mars,Bike,05-04-2022 00:37,02-01-2021 05:01,1
25-Apr-22,481,Mars,Bike,25-04-2022 00:39,02-01-2021 06:13,1
15-May-22,501,Mars,Bike,15-05-2022 00:40,02-01-2021 07:25,1
04-Jun-22,521,Mars,Bike,04-06-2022 00:41,02-01-2021 08:37,1
02-Jul-22,549,Mars,Bike,02-07-2022 00:43,02-01-2021 10:17,1
22-Jul-22,569,Mars,Bike,22-07-2022 00:45,02-01-2021 11:29,1
11-Aug-22,589,Mars,Bike,11-08-2022 00:46,02-01-2021 12:41,1
31-Aug-22,609,Mars,Bike,31-08-2022 00:48,02-01-2021 13:53,1
20-Sep-22,629,Mars,Bike,20-09-2022 00:49,02-01-2021 15:05,1
18-Oct-22,657,Mars,Bike,18-10-2022 00:51,02-01-2021 16:46,1
07-Nov-22,677,Mars,Bike,07-11-2022 00:53,02-01-2021 17:58,1
27-Nov-22,697,Mars,Bike,27-11-2022 00:54,02-01-2021 19:10,1
17-Dec-22,717,Mars,Bike,17-12-2022 00:56,02-01-2021 20:22,1
06-Jan-23,737,Mars,Bike,06-01-2023 00:57,02-01-2021 21:34,1
03-Feb-23,765,Mars,Bike,03-02-2023 00:59,02-01-2021 23:15,1
23-Feb-23,785,Mars,Bike,23-02-2023 01:00,03-01-2021 00:27,1
15-Mar-23,805,Mars,Bike,15-03-2023 01:02,03-01-2021 01:39,1
04-Apr-23,825,Mars,Bike,04-04-2023 01:03,03-01-2021 02:51,1
24-Apr-23,845,Mars,Bike,24-04-2023 01:05,03-01-2021 04:03,1
22-May-23,873,Mars,Bike,22-05-2023 01:07,03-01-2021 05:44,1
11-Jun-23,893,Mars,Bike,11-06-2023 01:08,03-01-2021 06:56,1
01-Jul-23,913,Mars,Bike,01-07-2023 01:10,03-01-2021 08:08,1
21-Jul-23,933,Mars,Bike,21-07-2023 01:11,03-01-2021 09:20,1
10-Aug-23,953,Mars,Bike,10-08-2023 01:13,03-01-2021 10:32,1
07-Sep-23,981,Mars,Bike,07-09-2023 01:15,03-01-2021 12:13,1
27-Sep-23,1001,Mars,Bike,27-09-2023 01:16,03-01-2021 13:25,1
17-Oct-23,1021,Mars,Bike,17-10-2023 01:17,03-01-2021 14:37,1
06-Nov-23,1041,Mars,Bike,06-11-2023 01:19,03-01-2021 15:49,1
26-Nov-23,1061,Mars,Bike,26-11-2023 01:20,03-01-2021 17:01,1
24-Dec-23,1089,Mars,Bike,24-12-2023 01:22,03-01-2021 18:41,1
13-Jan-24,1109,Mars,Bike,13-01-2024 01:24,03-01-2021 19:53,1
02-Feb-24,1129,Mars,Bike,02-02-2024 01:25,03-01-2021 21:05,1
22-Feb-24,1149,Mars,Bike,22-02-2024 01:27,03-01-2021 22:17,1
13-Mar-24,1169,Mars,Bike,13-03-2024 01:28,03-01-2021 23:29,1
10-Apr-24,1197,Mars,Bike,10-04-2024 01:30,04-01-2021 01:10,1
30-Apr-24,1217,Mars,Bike,30-04-2024 01:32,04-01-2021 02:22,1
20-May-24,1237,Mars,Bike,20-05-2024 01:33,04-01-2021 03:34,1
09-Jun-24,1257,Mars,Bike,09-06-2024 01:34,04-01-2021 04:46,1
29-Jun-24,1277,Mars,Bike,29-06-2024 01:36,04-01-2021 05:58,1
27-Jul-24,1305,Mars,Bike,27-07-2024 01:38,04-01-2021 07:39,1
16-Aug-24,1325,Mars,Bike,16-08-2024 01:39,04-01-2021 08:51,1
05-Sep-24,1345,Mars,Bike,05-09-2024 01:41,04-01-2021 10:03,1
25-Sep-24,1365,Mars,Bike,25-09-2024 01:42,04-01-2021 11:15,1
15-Oct-24,1385,Mars,Bike,15-10-2024 01:44,04-01-2021 12:27,1
12-Nov-24,1413,Mars,Bike,12-11-2024 01:46,04-01-2021 14:08,1
02-Dec-24,1433,Mars,Bike,02-12-2024 01:47,04-01-2021 15:20,1
22-Dec-24,1453,Mars,Bike,22-12-2024 01:49,04-01-2021 16:32,1
11-Jan-25,1473,Mars,Bike,11-01-2025 01:50,04-01-2021 17:44,1
31-Jan-25,1493,Mars,Bike,31-01-2025 01:51,04-01-2021 18:56,1
28-Feb-25,1521,Mars,Bike,28-02-2025 01:53,04-01-2021 20:37,1
20-Mar-25,1541,Mars,Bike,20-03-2025 01:55,04-01-2021 21:49,1
09-Apr-25,1561,Mars,Bike,09-04-2025 01:56,04-01-2021 23:01,1
29-Apr-25,1581,Mars,Bike,29-04-2025 01:58,05-01-2021 00:13,1
19-May-25,1601,Mars,Bike,19-05-2025 01:59,05-01-2021 01:25,1
16-Jun-25,1629,Mars,Bike,16-06-2025 02:01,05-01-2021 03:05,1
06-Jul-25,1649,Mars,Bike,06-07-2025 02:03,05-01-2021 04:17,1
26-Jul-25,1669,Mars,Bike,26-07-2025 02:04,05-01-2021 05:29,1
15-Aug-25,1689,Mars,Bike,15-08-2025 02:06,05-01-2021 06:41,1
04-Sep-25,1709,Mars,Bike,04-09-2025 02:07,05-01-2021 07:53,1
02-Oct-25,1737,Mars,Bike,02-10-2025 02:09,05-01-2021 09:34,1
22-Oct-25,1757,Mars,Bike,22-10-2025 02:10,05-01-2021 10:46,1
11-Nov-25,1777,Mars,Bike,11-11-2025 02:12,05-01-2021 11:58,1
01-Dec-25,1797,Mars,Bike,01-12-2025 02:13,05-01-2021 13:10,1
21-Dec-25,1817,Mars,Bike,21-12-2025 02:15,05-01-2021 14:22,1
18-Jan-26,1845,Mars,Bike,18-01-2026 02:17,05-01-2021 16:03,1
07-Feb-26,1865,Mars,Bike,07-02-2026 02:18,05-01-2021 17:15,1
27-Feb-26,1885,Mars,Bike,27-02-2026 02:20,05-01-2021 18:27,1
19-Mar-26,1905,Mars,Bike,19-03-2026 02:21,05-01-2021 19:39,1
08-Apr-26,1925,Mars,Bike,08-04-2026 02:23,05-01-2021 20:51,1
06-May-26,1953,Mars,Bike,06-05-2026 02:25,05-01-2021 22:32,1
26-May-26,1973,Mars,Bike,26-05-2026 02:26,05-01-2021 23:44,1
15-Jun-26,1993,Mars,Bike,15-06-2026 02:27,06-01-2021 00:56,1
05-Jul-26,2013,Mars,Bike,05-07-2026 02:29,06-01-2021 02:08,1
25-Jul-26,2033,Mars,Bike,25-07-2026 02:30,06-01-2021 03:20,1
22-Aug-26,2061,Mars,Bike,22-08-2026 02:32,06-01-2021 05:01,1
11-Sep-26,2081,Mars,Bike,11-09-2026 02:34,06-01-2021 06:13,1
01-Oct-26,2101,Mars,Bike,01-10-2026 02:35,06-01-2021 07:25,1
21-Oct-26,2121,Mars,Bike,21-10-2026 02:37,06-01-2021 08:37,1
10-Nov-26,2141,Mars,Bike,10-11-2026 02:38,06-01-2021 09:49,1
08-Dec-26,2169,Mars,Bike,08-12-2026 02:40,06-01-2021 11:29,1
28-Dec-26,2189,Mars,Bike,28-12-2026 02:42,06-01-2021 12:41,1
17-Jan-27,2209,Mars,Bike,17-01-2027 02:43,06-01-2021 13:53,1
06-Feb-27,2229,Mars,Bike,06-02-2027 02:44,06-01-2021 15:05,1
26-Feb-27,2249,Mars,Bike,26-02-2027 02:46,06-01-2021 16:17,1
26-Mar-27,2277,Mars,Bike,26-03-2027 02:48,06-01-2021 17:58,1
15-Apr-27,2297,Mars,Bike,15-04-2027 02:49,06-01-2021 19:10,1
05-May-27,2317,Mars,Bike,05-05-2027 02:51,06-01-2021 20:22,1
25-May-27,2337,Mars,Bike,25-05-2027 02:52,06-01-2021 21:34,1
14-Jun-27,2357,Mars,Bike,14-06-2027 02:54,06-01-2021 22:46,1
12-Jul-27,2385,Mars,Bike,12-07-2027 02:56,07-01-2021 00:27,1
01-Aug-27,2405,Mars,Bike,01-08-2027 02:57,07-01-2021 01:39,1
21-Aug-27,2425,Mars,Bike,21-08-2027 02:59,07-01-2021 02:51,1
10-Sep-27,2445,Mars,Bike,10-09-2027 03:00,07-01-2021 04:03,1
30-Sep-27,2465,Mars,Bike,30-09-2027 03:01,07-01-2021 05:15,1
28-Oct-27,2493,Mars,Bike,28-10-2027 03:03,07-01-2021 06:56,1
03-Jan-21,4,Mars,Car,03-01-2021 00:04,01-01-2021 01:35,1
23-Jan-21,24,Mars,Car,23-01-2021 00:06,01-01-2021 02:47,1
12-Feb-21,44,Mars,Car,12-02-2021 00:07,01-01-2021 03:59,1
04-Mar-21,64,Mars,Car,04-03-2021 00:09,01-01-2021 05:11,1
24-Mar-21,84,Mars,Car,24-03-2021 00:10,01-01-2021 06:23,1
13-Apr-21,104,Mars,Car,13-04-2021 00:11,01-01-2021 07:35,1
21-Apr-21,112,Mars,Car,21-04-2021 00:12,01-01-2021 08:04,1
11-May-21,132,Mars,Car,11-05-2021 00:13,01-01-2021 09:16,1
31-May-21,152,Mars,Car,31-05-2021 00:15,01-01-2021 10:28,1
20-Jun-21,172,Mars,Car,20-06-2021 00:16,01-01-2021 11:40,1
10-Jul-21,192,Mars,Car,10-07-2021 00:18,01-01-2021 12:52,1
30-Jul-21,212,Mars,Car,30-07-2021 00:19,01-01-2021 14:04,1
07-Aug-21,220,Mars,Car,07-08-2021 00:20,01-01-2021 14:33,1
27-Aug-21,240,Mars,Car,27-08-2021 00:21,01-01-2021 15:45,1
16-Sep-21,260,Mars,Car,16-09-2021 00:23,01-01-2021 16:57,1
06-Oct-21,280,Mars,Car,06-10-2021 00:24,01-01-2021 18:09,1
26-Oct-21,300,Mars,Car,26-10-2021 00:26,01-01-2021 19:21,1
15-Nov-21,320,Mars,Car,15-11-2021 00:27,01-01-2021 20:33,1
23-Nov-21,328,Mars,Car,23-11-2021 00:28,01-01-2021 21:02,1
13-Dec-21,348,Mars,Car,13-12-2021 00:29,01-01-2021 22:14,1
02-Jan-22,368,Mars,Car,02-01-2022 00:30,01-01-2021 23:26,1
22-Jan-22,388,Mars,Car,22-01-2022 00:32,02-01-2021 00:38,1
11-Feb-22,408,Mars,Car,11-02-2022 00:33,02-01-2021 01:50,1
03-Mar-22,428,Mars,Car,03-03-2022 00:35,02-01-2021 03:02,1
11-Mar-22,436,Mars,Car,11-03-2022 00:35,02-01-2021 03:31,1
31-Mar-22,456,Mars,Car,31-03-2022 00:37,02-01-2021 04:43,1
20-Apr-22,476,Mars,Car,20-04-2022 00:38,02-01-2021 05:55,1
10-May-22,496,Mars,Car,10-05-2022 00:40,02-01-2021 07:07,1
30-May-22,516,Mars,Car,30-05-2022 00:41,02-01-2021 08:19,1
19-Jun-22,536,Mars,Car,19-06-2022 00:43,02-01-2021 09:31,1
27-Jun-22,544,Mars,Car,27-06-2022 00:43,02-01-2021 09:59,1
17-Jul-22,564,Mars,Car,17-07-2022 00:45,02-01-2021 11:11,1
06-Aug-22,584,Mars,Car,06-08-2022 00:46,02-01-2021 12:23,1
26-Aug-22,604,Mars,Car,26-08-2022 00:47,02-01-2021 13:35,1
15-Sep-22,624,Mars,Car,15-09-2022 00:49,02-01-2021 14:47,1
05-Oct-22,644,Mars,Car,05-10-2022 00:50,02-01-2021 15:59,1
13-Oct-22,652,Mars,Car,13-10-2022 00:51,02-01-2021 16:28,1
02-Nov-22,672,Mars,Car,02-11-2022 00:52,02-01-2021 17:40,1
22-Nov-22,692,Mars,Car,22-11-2022 00:54,02-01-2021 18:52,1
12-Dec-22,712,Mars,Car,12-12-2022 00:55,02-01-2021 20:04,1
01-Jan-23,732,Mars,Car,01-01-2023 00:57,02-01-2021 21:16,1
21-Jan-23,752,Mars,Car,21-01-2023 00:58,02-01-2021 22:28,1
29-Jan-23,760,Mars,Car,29-01-2023 00:59,02-01-2021 22:57,1
18-Feb-23,780,Mars,Car,18-02-2023 01:00,03-01-2021 00:09,1
10-Mar-23,800,Mars,Car,10-03-2023 01:02,03-01-2021 01:21,1
30-Mar-23,820,Mars,Car,30-03-2023 01:03,03-01-2021 02:33,1
19-Apr-23,840,Mars,Car,19-04-2023 01:04,03-01-2021 03:45,1
09-May-23,860,Mars,Car,09-05-2023 01:06,03-01-2021 04:57,1
17-May-23,868,Mars,Car,17-05-2023 01:06,03-01-2021 05:26,1
06-Jun-23,888,Mars,Car,06-06-2023 01:08,03-01-2021 06:38,1
26-Jun-23,908,Mars,Car,26-06-2023 01:09,03-01-2021 07:50,1
16-Jul-23,928,Mars,Car,16-07-2023 01:11,03-01-2021 09:02,1
05-Aug-23,948,Mars,Car,05-08-2023 01:12,03-01-2021 10:14,1
25-Aug-23,968,Mars,Car,25-08-2023 01:14,03-01-2021 11:26,1
02-Sep-23,976,Mars,Car,02-09-2023 01:14,03-01-2021 11:55,1
22-Sep-23,996,Mars,Car,22-09-2023 01:16,03-01-2021 13:07,1
12-Oct-23,1016,Mars,Car,12-10-2023 01:17,03-01-2021 14:19,1
01-Nov-23,1036,Mars,Car,01-11-2023 01:19,03-01-2021 15:31,1
21-Nov-23,1056,Mars,Car,21-11-2023 01:20,03-01-2021 16:43,1
11-Dec-23,1076,Mars,Car,11-12-2023 01:21,03-01-2021 17:55,1
19-Dec-23,1084,Mars,Car,19-12-2023 01:22,03-01-2021 18:23,1
08-Jan-24,1104,Mars,Car,08-01-2024 01:23,03-01-2021 19:35,1
28-Jan-24,1124,Mars,Car,28-01-2024 01:25,03-01-2021 20:47,1
17-Feb-24,1144,Mars,Car,17-02-2024 01:26,03-01-2021 21:59,1
08-Mar-24,1164,Mars,Car,08-03-2024 01:28,03-01-2021 23:11,1
28-Mar-24,1184,Mars,Car,28-03-2024 01:29,04-01-2021 00:23,1
